a,b,n_nodes,steps,success
97,97,9409,8344,1
97,97,9409,8010,1
97,97,9409,8965,1
97,97,9409,7713,1
97,97,9409,9436,1
97,97,9409,7299,1
97,97,9409,7265,1
97,97,9409,8512,1
97,97,9409,7335,1
97,97,9409,8303,1
97,97,9409,8357,1
97,97,9409,8028,1
97,97,9409,8203,1
97,97,9409,7285,1
97,97,9409,8079,1
97,97,9409,7825,1
97,97,9409,8846,1
97,97,9409,8798,1
97,97,9409,7979,1
97,97,9409,9082,1
97,97,9409,8754,1
97,97,9409,8626,1
97,97,9409,8510,1
97,97,9409,6868,1
97,97,9409,8311,1
97,97,9409,7596,1
97,97,9409,8220,1
97,97,9409,6531,1
97,97,9409,8763,1
97,97,9409,8619,1
97,97,9409,8162,1
97,97,9409,9341,1
97,97,9409,7476,1
97,97,9409,7235,1
97,97,9409,9755,1
97,97,9409,8891,1
97,97,9409,9119,1
97,97,9409,8512,1
97,97,9409,8249,1
97,97,9409,8396,1
97,97,9409,8075,1
97,97,9409,7079,1
97,97,9409,8722,1
97,97,9409,7936,1
97,97,9409,8065,1
97,97,9409,7339,1
97,97,9409,8388,1
97,97,9409,8330,1
97,97,9409,6840,1
97,97,9409,8137,1
97,97,9409,8258,1
97,97,9409,7981,1
97,97,9409,8104,1
97,97,9409,9228,1
97,97,9409,5801,1
97,97,9409,6861,1
97,97,9409,7230,1
97,97,9409,8510,1
97,97,9409,8332,1
97,97,9409,6550,1
97,97,9409,8373,1
97,97,9409,8431,1
97,97,9409,7930,1
97,97,9409,6549,1
98,98,9604,7273,1
98,98,9604,7520,1
98,98,9604,7913,1
98,98,9604,8844,1
98,98,9604,10000,0
98,98,9604,9544,1
98,98,9604,8260,1
98,98,9604,7740,1
98,98,9604,7977,1
98,98,9604,8856,1
98,98,9604,8837,1
98,98,9604,7352,1
98,98,9604,9394,1
98,98,9604,8173,1
98,98,9604,7990,1
98,98,9604,8670,1
98,98,9604,8115,1
98,98,9604,9300,1
98,98,9604,9837,1
98,98,9604,8560,1
98,98,9604,9280,1
98,98,9604,8572,1
98,98,9604,8155,1
98,98,9604,8872,1
98,98,9604,6991,1
98,98,9604,7986,1
98,98,9604,8737,1
98,98,9604,8715,1
98,98,9604,8937,1
98,98,9604,8901,1
98,98,9604,7942,1
98,98,9604,8643,1
98,98,9604,8571,1
98,98,9604,9200,1
98,98,9604,7686,1
98,98,9604,9318,1
98,98,9604,6897,1
98,98,9604,8579,1
98,98,9604,9183,1
98,98,9604,8617,1
98,98,9604,8526,1
98,98,9604,8974,1
98,98,9604,7054,1
98,98,9604,7914,1
98,98,9604,7856,1
98,98,9604,8706,1
98,98,9604,10000,0
98,98,9604,8831,1
98,98,9604,9511,1
98,98,9604,8641,1
98,98,9604,7149,1
98,98,9604,8514,1
98,98,9604,9400,1
98,98,9604,7672,1
98,98,9604,8977,1
98,98,9604,9471,1
98,98,9604,9286,1
98,98,9604,8065,1
98,98,9604,6758,1
98,98,9604,5766,1
98,98,9604,7585,1
98,98,9604,8062,1
98,98,9604,7485,1
98,98,9604,8673,1
98,98,9604,8176,1
98,98,9604,7654,1
98,98,9604,7961,1
98,98,9604,8955,1
98,98,9604,8522,1
98,98,9604,7710,1
98,98,9604,7035,1
98,98,9604,9318,1
98,98,9604,9407,1
98,98,9604,9229,1
98,98,9604,7490,1
98,98,9604,8186,1
98,98,9604,7537,1
98,98,9604,9036,1
98,98,9604,9080,1
98,98,9604,7614,1
98,98,9604,9151,1
98,98,9604,6923,1
98,98,9604,8235,1
98,98,9604,9007,1
98,98,9604,8483,1
98,98,9604,8667,1
98,98,9604,8967,1
98,98,9604,8722,1
98,98,9604,8618,1
98,98,9604,8038,1
98,98,9604,6783,1
98,98,9604,7792,1
98,98,9604,8520,1
98,98,9604,7252,1
98,98,9604,7726,1
98,98,9604,8525,1
98,98,9604,8149,1
98,98,9604,7381,1
98,98,9604,8258,1
98,98,9604,7708,1
99,99,9801,9734,1
99,99,9801,9115,1
99,99,9801,7773,1
99,99,9801,8352,1
99,99,9801,7978,1
99,99,9801,8092,1
99,99,9801,8031,1
99,99,9801,10000,0
99,99,9801,6967,1
99,99,9801,9064,1
99,99,9801,8348,1
99,99,9801,9095,1
99,99,9801,8745,1
99,99,9801,8768,1
99,99,9801,9480,1
99,99,9801,8728,1
99,99,9801,9480,1
99,99,9801,8186,1
99,99,9801,9987,1
99,99,9801,8646,1
99,99,9801,7613,1
99,99,9801,7491,1
99,99,9801,7773,1
99,99,9801,9166,1
99,99,9801,8550,1
99,99,9801,7944,1
99,99,9801,7748,1
99,99,9801,8454,1
99,99,9801,9832,1
99,99,9801,8394,1
99,99,9801,8131,1
99,99,9801,8348,1
99,99,9801,8643,1
99,99,9801,9189,1
99,99,9801,9012,1
99,99,9801,9437,1
99,99,9801,7316,1
99,99,9801,9311,1
99,99,9801,9455,1
99,99,9801,6524,1
99,99,9801,8931,1
99,99,9801,7885,1
99,99,9801,8243,1
99,99,9801,7861,1
99,99,9801,8947,1
99,99,9801,8427,1
99,99,9801,8882,1
99,99,9801,8807,1
99,99,9801,7981,1
99,99,9801,9162,1
99,99,9801,10000,0
99,99,9801,8440,1
99,99,9801,7715,1
99,99,9801,10000,0
99,99,9801,9119,1
99,99,9801,9608,1
99,99,9801,10000,0
99,99,9801,7990,1
99,99,9801,8850,1
99,99,9801,9952,1
99,99,9801,10000,0
99,99,9801,7986,1
99,99,9801,9984,1
99,99,9801,8383,1
99,99,9801,8538,1
99,99,9801,8982,1
99,99,9801,8727,1
99,99,9801,10000,0
99,99,9801,8078,1
99,99,9801,7968,1
99,99,9801,7872,1
99,99,9801,8535,1
99,99,9801,8749,1
99,99,9801,8097,1
99,99,9801,8499,1
99,99,9801,7298,1
99,99,9801,9509,1
99,99,9801,8601,1
99,99,9801,9140,1
99,99,9801,9118,1
99,99,9801,7520,1
99,99,9801,9080,1
99,99,9801,9032,1
99,99,9801,9559,1
99,99,9801,9327,1
99,99,9801,8735,1
99,99,9801,7041,1
99,99,9801,9139,1
99,99,9801,9182,1
99,99,9801,8365,1
99,99,9801,9432,1
99,99,9801,7007,1
99,99,9801,8481,1
99,99,9801,7860,1
99,99,9801,8882,1
99,99,9801,10000,0
99,99,9801,8513,1
99,99,9801,8014,1
99,99,9801,8015,1
99,99,9801,8633,1
100,100,10000,7798,1
100,100,10000,9276,1
100,100,10000,8573,1
100,100,10000,9583,1
100,100,10000,9110,1
100,100,10000,6085,1
100,100,10000,8677,1
100,100,10000,8676,1
100,100,10000,10000,0
100,100,10000,8637,1
100,100,10000,9828,1
100,100,10000,10000,0
100,100,10000,8740,1
100,100,10000,9197,1
100,100,10000,9076,1
100,100,10000,7773,1
100,100,10000,7801,1
100,100,10000,10000,0
100,100,10000,9279,1
100,100,10000,8234,1
100,100,10000,9383,1
100,100,10000,8642,1
100,100,10000,8057,1
100,100,10000,9352,1
100,100,10000,8880,1
100,100,10000,8773,1
100,100,10000,7432,1
100,100,10000,8405,1
100,100,10000,9797,1
100,100,10000,9254,1
100,100,10000,8448,1
100,100,10000,9563,1
100,100,10000,9296,1
100,100,10000,8492,1
100,100,10000,8248,1
100,100,10000,8354,1
100,100,10000,8409,1
100,100,10000,7579,1
100,100,10000,8935,1
100,100,10000,7272,1
100,100,10000,8601,1
100,100,10000,9641,1
100,100,10000,8662,1
100,100,10000,8446,1
100,100,10000,9543,1
100,100,10000,9095,1
100,100,10000,8190,1
100,100,10000,9030,1
100,100,10000,8352,1
100,100,10000,8981,1
100,100,10000,9494,1
100,100,10000,7182,1
100,100,10000,7189,1
100,100,10000,9506,1
100,100,10000,7639,1
100,100,10000,9859,1
100,100,10000,8159,1
100,100,10000,8911,1
100,100,10000,8923,1
100,100,10000,8465,1
100,100,10000,8381,1
100,100,10000,8914,1
100,100,10000,9232,1
100,100,10000,7730,1
100,100,10000,9176,1
100,100,10000,8841,1
100,100,10000,10000,0
100,100,10000,8723,1
100,100,10000,7102,1
100,100,10000,8749,1
100,100,10000,8287,1
100,100,10000,9373,1
100,100,10000,7341,1
100,100,10000,7883,1
100,100,10000,7371,1
100,100,10000,6892,1
100,100,10000,8622,1
100,100,10000,8470,1
100,100,10000,8692,1
100,100,10000,9181,1
100,100,10000,8555,1
100,100,10000,10000,0
100,100,10000,8112,1
100,100,10000,8737,1
100,100,10000,9388,1
100,100,10000,8046,1
100,100,10000,6787,1
100,100,10000,8165,1
100,100,10000,7553,1
100,100,10000,8011,1
100,100,10000,8645,1
100,100,10000,9439,1
100,100,10000,10000,0
100,100,10000,7688,1
100,100,10000,9686,1
100,100,10000,10000,0
100,100,10000,8015,1
100,100,10000,8144,1
100,100,10000,9217,1
100,100,10000,10000,0
101,101,10201,8478,1
101,101,10201,9261,1
101,101,10201,9431,1
101,101,10201,7329,1
101,101,10201,9281,1
101,101,10201,9962,1
101,101,10201,9346,1
101,101,10201,9007,1
101,101,10201,9312,1
101,101,10201,9382,1
101,101,10201,9057,1
101,101,10201,8709,1
101,101,10201,7787,1
101,101,10201,8623,1
101,101,10201,8928,1
101,101,10201,9510,1
101,101,10201,7065,1
101,101,10201,9559,1
101,101,10201,8233,1
101,101,10201,9305,1
101,101,10201,10000,0
101,101,10201,8456,1
101,101,10201,8349,1
101,101,10201,8310,1
101,101,10201,7856,1
101,101,10201,7756,1
101,101,10201,9334,1
101,101,10201,7700,1
101,101,10201,8409,1
101,101,10201,9579,1
101,101,10201,8316,1
101,101,10201,8865,1
101,101,10201,7871,1
101,101,10201,7681,1
101,101,10201,7045,1
101,101,10201,10000,0
101,101,10201,8323,1
101,101,10201,9957,1
101,101,10201,7973,1
101,101,10201,9828,1
101,101,10201,8756,1
101,101,10201,7510,1
101,101,10201,10000,0
101,101,10201,8625,1
101,101,10201,7497,1
101,101,10201,8386,1
101,101,10201,9435,1
101,101,10201,8304,1
101,101,10201,8914,1
101,101,10201,9410,1
101,101,10201,9354,1
101,101,10201,9486,1
101,101,10201,9827,1
101,101,10201,8919,1
101,101,10201,10000,0
101,101,10201,8662,1
101,101,10201,10000,0
101,101,10201,9999,1
101,101,10201,9473,1
101,101,10201,9127,1
101,101,10201,9633,1
101,101,10201,9401,1
101,101,10201,8871,1
101,101,10201,9266,1
101,101,10201,9759,1
101,101,10201,9558,1
101,101,10201,9839,1
101,101,10201,7375,1
101,101,10201,9930,1
101,101,10201,9632,1
101,101,10201,8356,1
101,101,10201,9911,1
101,101,10201,9012,1
101,101,10201,9079,1
101,101,10201,9563,1
101,101,10201,7852,1
101,101,10201,8403,1
101,101,10201,8279,1
101,101,10201,9821,1
101,101,10201,9068,1
101,101,10201,9497,1
101,101,10201,9960,1
101,101,10201,7800,1
101,101,10201,9809,1
101,101,10201,8203,1
101,101,10201,9056,1
101,101,10201,9148,1
101,101,10201,8401,1
101,101,10201,7496,1
101,101,10201,9458,1
101,101,10201,8464,1
101,101,10201,10000,0
101,101,10201,8666,1
101,101,10201,9363,1
101,101,10201,7840,1
101,101,10201,9698,1
101,101,10201,8969,1
101,101,10201,8475,1
101,101,10201,7452,1
101,101,10201,9438,1
102,102,10404,9938,1
102,102,10404,10000,0
102,102,10404,9831,1
102,102,10404,9594,1
102,102,10404,8846,1
102,102,10404,10000,0
102,102,10404,7992,1
102,102,10404,8996,1
102,102,10404,7811,1
102,102,10404,8807,1
102,102,10404,9876,1
102,102,10404,8403,1
102,102,10404,9889,1
102,102,10404,9171,1
102,102,10404,8205,1
102,102,10404,10000,0
102,102,10404,9582,1
102,102,10404,10000,0
102,102,10404,10000,0
102,102,10404,9784,1
102,102,10404,8651,1
102,102,10404,8789,1
102,102,10404,8868,1
102,102,10404,10000,0
102,102,10404,8497,1
102,102,10404,9437,1
102,102,10404,8372,1
102,102,10404,9019,1
102,102,10404,8188,1
102,102,10404,9315,1
102,102,10404,9005,1
102,102,10404,7840,1
102,102,10404,7930,1
102,102,10404,8214,1
102,102,10404,10000,0
102,102,10404,8276,1
102,102,10404,8972,1
102,102,10404,8548,1
102,102,10404,10000,0
102,102,10404,8680,1
102,102,10404,8075,1
102,102,10404,10000,0
102,102,10404,9816,1
102,102,10404,9581,1
102,102,10404,8862,1
102,102,10404,8295,1
102,102,10404,7921,1
102,102,10404,10000,0
102,102,10404,9079,1
102,102,10404,9770,1
102,102,10404,9088,1
102,102,10404,8851,1
102,102,10404,9578,1
102,102,10404,10000,0
102,102,10404,8629,1
102,102,10404,9637,1
102,102,10404,10000,0
102,102,10404,8969,1
102,102,10404,9226,1
102,102,10404,8455,1
102,102,10404,9490,1
102,102,10404,8857,1
102,102,10404,9048,1
102,102,10404,7939,1
102,102,10404,9223,1
102,102,10404,8671,1
102,102,10404,8428,1
102,102,10404,9956,1
102,102,10404,10000,0
102,102,10404,9861,1
102,102,10404,9704,1
102,102,10404,9851,1
102,102,10404,7779,1
102,102,10404,8219,1
102,102,10404,10000,0
102,102,10404,8294,1
102,102,10404,9850,1
102,102,10404,9079,1
102,102,10404,9325,1
102,102,10404,9122,1
102,102,10404,7876,1
102,102,10404,8802,1
102,102,10404,8445,1
102,102,10404,7829,1
102,102,10404,8930,1
102,102,10404,9530,1
102,102,10404,8117,1
102,102,10404,10000,0
102,102,10404,9589,1
102,102,10404,9863,1
102,102,10404,10000,0
102,102,10404,8359,1
102,102,10404,10000,0
102,102,10404,10000,0
102,102,10404,9862,1
102,102,10404,10000,0
102,102,10404,9617,1
102,102,10404,7867,1
102,102,10404,9599,1
102,102,10404,8994,1
103,103,10609,9176,1
103,103,10609,7828,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,9628,1
103,103,10609,8240,1
103,103,10609,8508,1
103,103,10609,7731,1
103,103,10609,8532,1
103,103,10609,10000,0
103,103,10609,9545,1
103,103,10609,7914,1
103,103,10609,10000,0
103,103,10609,9623,1
103,103,10609,9307,1
103,103,10609,10000,0
103,103,10609,9154,1
103,103,10609,8627,1
103,103,10609,8023,1
103,103,10609,9946,1
103,103,10609,8702,1
103,103,10609,8721,1
103,103,10609,10000,0
103,103,10609,9354,1
103,103,10609,8553,1
103,103,10609,8358,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,7961,1
103,103,10609,7911,1
103,103,10609,8010,1
103,103,10609,10000,0
103,103,10609,7751,1
103,103,10609,9789,1
103,103,10609,9174,1
103,103,10609,9236,1
103,103,10609,9806,1
103,103,10609,8816,1
103,103,10609,10000,0
103,103,10609,8210,1
103,103,10609,10000,0
103,103,10609,8669,1
103,103,10609,9239,1
103,103,10609,9070,1
103,103,10609,9561,1
103,103,10609,9318,1
103,103,10609,9360,1
103,103,10609,8147,1
103,103,10609,10000,0
103,103,10609,9161,1
103,103,10609,8208,1
103,103,10609,8334,1
103,103,10609,7356,1
103,103,10609,9227,1
103,103,10609,9235,1
103,103,10609,10000,0
103,103,10609,9826,1
103,103,10609,9343,1
103,103,10609,9084,1
103,103,10609,8949,1
103,103,10609,8840,1
103,103,10609,8823,1
103,103,10609,10000,0
103,103,10609,9941,1
103,103,10609,9293,1
103,103,10609,8075,1
103,103,10609,8124,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,7506,1
103,103,10609,10000,0
103,103,10609,7936,1
103,103,10609,10000,0
103,103,10609,9723,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,7947,1
103,103,10609,9790,1
103,103,10609,7562,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,9186,1
103,103,10609,10000,0
103,103,10609,8460,1
103,103,10609,9406,1
103,103,10609,10000,0
103,103,10609,8144,1
103,103,10609,9504,1
103,103,10609,9563,1
103,103,10609,10000,0
103,103,10609,10000,0
103,103,10609,8966,1
103,103,10609,9825,1
103,103,10609,9669,1
103,103,10609,9336,1
103,103,10609,8652,1
103,103,10609,10000,0
103,103,10609,10000,0
104,104,10816,9928,1
104,104,10816,10000,0
104,104,10816,9824,1
104,104,10816,9929,1
104,104,10816,9775,1
104,104,10816,9491,1
104,104,10816,8849,1
104,104,10816,9052,1
104,104,10816,9624,1
104,104,10816,10000,0
104,104,10816,7889,1
104,104,10816,9796,1
104,104,10816,10000,0
104,104,10816,9275,1
104,104,10816,10000,0
104,104,10816,9484,1
104,104,10816,10000,0
104,104,10816,9244,1
104,104,10816,10000,0
104,104,10816,9536,1
104,104,10816,10000,0
104,104,10816,8817,1
104,104,10816,8650,1
104,104,10816,9386,1
104,104,10816,9601,1
104,104,10816,9642,1
104,104,10816,10000,0
104,104,10816,9555,1
104,104,10816,9823,1
104,104,10816,10000,0
104,104,10816,9380,1
104,104,10816,9919,1
104,104,10816,8915,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,7837,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,9936,1
104,104,10816,9989,1
104,104,10816,10000,0
104,104,10816,9662,1
104,104,10816,7791,1
104,104,10816,9729,1
104,104,10816,8740,1
104,104,10816,10000,0
104,104,10816,9011,1
104,104,10816,8758,1
104,104,10816,9050,1
104,104,10816,10000,0
104,104,10816,9728,1
104,104,10816,9607,1
104,104,10816,9050,1
104,104,10816,9919,1
104,104,10816,9812,1
104,104,10816,10000,0
104,104,10816,9053,1
104,104,10816,8114,1
104,104,10816,10000,0
104,104,10816,8161,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,8497,1
104,104,10816,10000,0
104,104,10816,8789,1
104,104,10816,10000,0
104,104,10816,9529,1
104,104,10816,8160,1
104,104,10816,10000,0
104,104,10816,9233,1
104,104,10816,9766,1
104,104,10816,9482,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,9787,1
104,104,10816,9244,1
104,104,10816,9188,1
104,104,10816,9686,1
104,104,10816,9219,1
104,104,10816,9644,1
104,104,10816,9787,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,8936,1
104,104,10816,10000,0
104,104,10816,8497,1
104,104,10816,9871,1
104,104,10816,9815,1
104,104,10816,7292,1
104,104,10816,9578,1
104,104,10816,10000,0
104,104,10816,10000,0
104,104,10816,8397,1
104,104,10816,10000,0
105,105,11025,10000,0
105,105,11025,8757,1
105,105,11025,9765,1
105,105,11025,9400,1
105,105,11025,9059,1
105,105,11025,7834,1
105,105,11025,8527,1
105,105,11025,10000,0
105,105,11025,9450,1
105,105,11025,9256,1
105,105,11025,9163,1
105,105,11025,9740,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,8926,1
105,105,11025,8948,1
105,105,11025,10000,0
105,105,11025,8532,1
105,105,11025,9100,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9538,1
105,105,11025,8961,1
105,105,11025,10000,0
105,105,11025,9305,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,8554,1
105,105,11025,8689,1
105,105,11025,10000,0
105,105,11025,9767,1
105,105,11025,9629,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9986,1
105,105,11025,10000,0
105,105,11025,9550,1
105,105,11025,9586,1
105,105,11025,10000,0
105,105,11025,7923,1
105,105,11025,9565,1
105,105,11025,9915,1
105,105,11025,8432,1
105,105,11025,8929,1
105,105,11025,9970,1
105,105,11025,10000,0
105,105,11025,9953,1
105,105,11025,9807,1
105,105,11025,8994,1
105,105,11025,10000,0
105,105,11025,8849,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9323,1
105,105,11025,9360,1
105,105,11025,9886,1
105,105,11025,8510,1
105,105,11025,8801,1
105,105,11025,10000,0
105,105,11025,9367,1
105,105,11025,9109,1
105,105,11025,8437,1
105,105,11025,8912,1
105,105,11025,9158,1
105,105,11025,9368,1
105,105,11025,8909,1
105,105,11025,8931,1
105,105,11025,9301,1
105,105,11025,10000,0
105,105,11025,9591,1
105,105,11025,9136,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,8506,1
105,105,11025,10000,0
105,105,11025,8968,1
105,105,11025,8914,1
105,105,11025,9520,1
105,105,11025,8252,1
105,105,11025,8740,1
105,105,11025,9355,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9312,1
105,105,11025,9747,1
105,105,11025,9358,1
105,105,11025,10000,0
105,105,11025,9221,1
105,105,11025,7949,1
105,105,11025,9736,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9947,1
105,105,11025,10000,0
105,105,11025,10000,0
105,105,11025,9737,1
105,105,11025,9758,1
105,105,11025,8940,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8578,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9459,1
106,106,11236,9694,1
106,106,11236,9053,1
106,106,11236,10000,0
106,106,11236,8449,1
106,106,11236,9735,1
106,106,11236,10000,0
106,106,11236,9601,1
106,106,11236,10000,0
106,106,11236,9923,1
106,106,11236,9364,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9061,1
106,106,11236,10000,0
106,106,11236,9096,1
106,106,11236,10000,0
106,106,11236,9476,1
106,106,11236,10000,0
106,106,11236,9422,1
106,106,11236,8794,1
106,106,11236,9529,1
106,106,11236,9662,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9633,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8968,1
106,106,11236,10000,0
106,106,11236,9815,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8355,1
106,106,11236,9480,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8959,1
106,106,11236,8746,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9263,1
106,106,11236,9965,1
106,106,11236,9100,1
106,106,11236,10000,0
106,106,11236,9739,1
106,106,11236,9419,1
106,106,11236,9959,1
106,106,11236,9441,1
106,106,11236,9829,1
106,106,11236,9497,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9466,1
106,106,11236,9651,1
106,106,11236,9957,1
106,106,11236,9219,1
106,106,11236,9822,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8879,1
106,106,11236,9251,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9878,1
106,106,11236,9386,1
106,106,11236,10000,0
106,106,11236,9761,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,8778,1
106,106,11236,9355,1
106,106,11236,10000,0
106,106,11236,9421,1
106,106,11236,9374,1
106,106,11236,10000,0
106,106,11236,8781,1
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,10000,0
106,106,11236,9734,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9119,1
107,107,11449,9247,1
107,107,11449,10000,0
107,107,11449,9212,1
107,107,11449,10000,0
107,107,11449,9636,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9915,1
107,107,11449,10000,0
107,107,11449,8671,1
107,107,11449,9896,1
107,107,11449,9148,1
107,107,11449,9855,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9409,1
107,107,11449,10000,0
107,107,11449,9287,1
107,107,11449,10000,0
107,107,11449,9374,1
107,107,11449,10000,0
107,107,11449,9258,1
107,107,11449,10000,0
107,107,11449,9918,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9445,1
107,107,11449,10000,0
107,107,11449,9121,1
107,107,11449,9696,1
107,107,11449,10000,0
107,107,11449,8287,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,8792,1
107,107,11449,8346,1
107,107,11449,8550,1
107,107,11449,9023,1
107,107,11449,9740,1
107,107,11449,9738,1
107,107,11449,9859,1
107,107,11449,10000,0
107,107,11449,9666,1
107,107,11449,8347,1
107,107,11449,9852,1
107,107,11449,8846,1
107,107,11449,9922,1
107,107,11449,9750,1
107,107,11449,9833,1
107,107,11449,8420,1
107,107,11449,9816,1
107,107,11449,9943,1
107,107,11449,10000,0
107,107,11449,9142,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9870,1
107,107,11449,9588,1
107,107,11449,10000,0
107,107,11449,9929,1
107,107,11449,10000,0
107,107,11449,9349,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,8831,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9602,1
107,107,11449,9742,1
107,107,11449,9927,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,8304,1
107,107,11449,10000,0
107,107,11449,9448,1
107,107,11449,10000,0
107,107,11449,9446,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9204,1
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,10000,0
107,107,11449,9972,1
107,107,11449,10000,0
107,107,11449,10000,0
108,108,11664,9179,1
108,108,11664,9485,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9540,1
108,108,11664,9993,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9566,1
108,108,11664,9719,1
108,108,11664,9845,1
108,108,11664,8259,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9969,1
108,108,11664,7818,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9811,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9660,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9900,1
108,108,11664,9386,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9344,1
108,108,11664,9676,1
108,108,11664,10000,0
108,108,11664,9907,1
108,108,11664,10000,0
108,108,11664,9890,1
108,108,11664,9191,1
108,108,11664,10000,0
108,108,11664,8474,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9589,1
108,108,11664,8454,1
108,108,11664,9734,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9818,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9317,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9813,1
108,108,11664,9819,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9406,1
108,108,11664,10000,0
108,108,11664,8874,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,8581,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9384,1
108,108,11664,9680,1
108,108,11664,9158,1
108,108,11664,9676,1
108,108,11664,10000,0
108,108,11664,9449,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9898,1
108,108,11664,10000,0
108,108,11664,8721,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9983,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,9927,1
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
108,108,11664,10000,0
109,109,11881,10000,0
